account_id,account_name,account_domain,account_created_source,account_status,industry,segment,employee_band,estimated_employee_count,annual_revenue_band,country,subregion,region,territory_id,owner_rep_id,account_fit_score,account_fit_tier,data_quality_score,data_quality_tier,domain_quality,account_issue_type,account_dq_root_cause,created_date
ACC_001147,Apex Financial 688 SA de CV,apexfinancial688.mx,created_from_converted_lead,customer,Public Sector,Mid-Market,"5,001-10,000",6642,$250M-$1B,Mexico,LATAM,AMER,LATAM,REP_LATAM_03,72,medium,100,excellent,valid_business_domain,clean,none,2025-03-11
ACC_001148,Apex Networks LLC,apexnetworks.ae,seed_existing,prospect,Healthcare,Commercial,51-200,142,<$10M,United Arab Emirates,MEA,EMEA,MEA,REP_MEA_01,61,medium,100,excellent,valid_business_domain,clean,none,2024-05-05
ACC_001149,Vector Robotics 920 LLC,vectorrobotics920.com,seed_existing,target_account,Logistics,Commercial,"501-1,000",587,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,65,medium,100,excellent,valid_business_domain,clean,none,2023-06-27
ACC_001150,Terra Technologies 616,terratechnologies616.com,seed_existing,customer,Technology,Commercial,201-500,356,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,69,medium,100,excellent,valid_business_domain,clean,none,2025-03-12
ACC_001151,Vector Education Inc,vectoreducation.com,seed_existing,prospect,Technology,Commercial,51-200,166,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,54,medium,100,excellent,valid_business_domain,clean,none,2025-10-18
ACC_001152,Summit Software 801 Ltd,summitsoftware801.ca,seed_existing,prospect,Technology,Commercial,201-500,453,$50M-$250M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_01,62,medium,100,excellent,valid_business_domain,clean,none,2023-07-31
ACC_001153,Redvale Security 588,redvalesecurity588.ca,seed_existing,customer,Healthcare,Mid-Market,"1,001-5,000",1237,$1B-$5B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_02,82,high,100,excellent,valid_business_domain,clean,none,2023-01-01
ACC_001154,Cobalt Logistics 466,cobaltlogistics466.ca,seed_existing,customer,Technology,Commercial,201-500,287,$10M-$50M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_08,69,medium,100,excellent,valid_business_domain,clean,none,2023-09-09
ACC_001155,Crescent Group 884 LLC,crescentgroup884.com,created_from_converted_lead,prospect,Healthcare,Mid-Market,"501-1,000",628,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_08,78,high,100,excellent,valid_business_domain,clean,none,2023-11-20
ACC_001156,Blue Harbor Software 621,blueharborsoftware621.com,seed_existing,target_account,Technology,Commercial,1-50,28,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,82,high,100,excellent,valid_business_domain,clean,none,2024-02-20
ACC_001157,Summit Logistics 474,summitlogistics474.com,created_from_converted_lead,prospect,Education,Mid-Market,201-500,256,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_01,63,medium,100,excellent,valid_business_domain,clean,none,2025-12-06
ACC_001158,Evergreen Financial 768,evergreenfinancial768.com,created_from_converted_lead,former_customer,Telecommunications,Commercial,51-200,193,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,51,medium,100,excellent,valid_business_domain,clean,none,2025-11-21
ACC_001159,Blue Harbor Security 393,blueharborsecurity393.in,seed_existing,former_customer,Retail,Enterprise,"10,001+",46684,$1B-$5B,India,India,APJ,INDIA,REP_INDIA_03,57,medium,100,excellent,valid_business_domain,clean,none,2025-01-05
ACC_001160,Cobalt Networks 376,cobaltnetworks376.com,created_from_converted_lead,prospect,Technology,Mid-Market,"1,001-5,000",2331,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_08,85,high,100,excellent,valid_business_domain,clean,none,2023-08-27
ACC_001161,Apex Systems 941 Inc,apexsystems941.com,seed_existing,prospect,Education,Commercial,51-200,112,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,53,medium,100,excellent,valid_business_domain,clean,none,2023-08-21
ACC_001162,Ironwood Analytics 266 Inc,ironwoodanalytics266.ca,seed_existing,prospect,Financial Services,Commercial,1-50,22,$10M-$50M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_07,63,medium,100,excellent,valid_business_domain,clean,none,2023-03-31
ACC_001163,Evergreen Robotics 568,evergreenrobotics568.it,seed_existing,prospect,Education,Mid-Market,201-500,213,$50M-$250M,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_02,51,medium,100,excellent,valid_business_domain,clean,none,2025-05-17
ACC_001164,Cobalt Education 375,cobalteducation375.ie,seed_existing,target_account,Manufacturing,Commercial,201-500,467,$10M-$50M,Ireland,UKI,EMEA,UKI,REP_UKI_02,65,medium,100,excellent,valid_business_domain,clean,none,2023-08-31
ACC_001165,CloudPeak Analytics 306,cloudpeakanalytics306.co.kr,seed_existing,prospect,Healthcare,Commercial,51-200,167,$10M-$50M,South Korea,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_03,68,medium,100,excellent,valid_business_domain,clean,none,2025-09-11
ACC_001166,Vector Networks 509,vectornetworks509.sg,seed_existing,customer,Technology,Enterprise,"10,001+",23300,$5B+,Singapore,SEA,APJ,SEA,REP_SEA_02,82,high,100,excellent,valid_business_domain,clean,none,2024-10-19
ACC_001167,Nova Platform 875 Inc,novaplatform875.com,seed_existing,former_customer,Telecommunications,Commercial,1-50,28,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,53,medium,100,excellent,valid_business_domain,clean,none,2024-06-18
ACC_001168,Stonebridge Retail 766,stonebridgeretail766.com,created_from_converted_lead,partner,Logistics,Enterprise,"5,001-10,000",6904,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,69,medium,100,excellent,valid_business_domain,clean,none,2025-10-15
ACC_001169,Vertex Platform 335 Inc,vertexplatform335.com,seed_existing,prospect,Retail,Commercial,"501-1,000",615,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,60,medium,100,excellent,valid_business_domain,clean,none,2023-06-21
ACC_001170,Redvale Education 363 Pvt Ltd,redvaleeducation363.in,seed_existing,partner,Public Sector,Commercial,1-50,16,$50M-$250M,India,India,APJ,INDIA,REP_INDIA_02,55,medium,100,excellent,valid_business_domain,clean,none,2024-05-23
ACC_001171,Atlas Networks 163,atlasnetworks163.com,seed_existing,prospect,Logistics,Commercial,1-50,6,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,60,medium,100,excellent,valid_business_domain,clean,none,2023-10-11
ACC_001172,Evergreen Systems,evergreensystems.ie,seed_existing,prospect,Technology,Commercial,201-500,443,$50M-$250M,Ireland,UKI,EMEA,UKI,REP_UKI_02,66,medium,100,excellent,valid_business_domain,clean,none,2023-07-18
ACC_001173,Apex Technologies 639 LLC,apextechnologies639.com,seed_existing,prospect,Education,Enterprise,"5,001-10,000",8274,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_02,56,medium,100,excellent,valid_business_domain,clean,none,2025-10-30
ACC_001174,Nova Health 783 Pty Ltd,novahealth783.za,seed_existing,customer,Financial Services,Enterprise,"10,001+",47216,$1B-$5B,South Africa,MEA,EMEA,MEA,REP_MEA_02,84,high,100,excellent,valid_business_domain,clean,none,2024-10-25
ACC_001175,Terra Retail 468 SA de CV,terraretail468.mx,seed_existing,prospect,Manufacturing,Mid-Market,"1,001-5,000",1027,$250M-$1B,Mexico,LATAM,AMER,LATAM,REP_LATAM_03,73,medium,100,excellent,valid_business_domain,clean,none,2023-06-26
ACC_001176,Atlas Health 611,atlashealth611.br,seed_existing,prospect,Technology,Commercial,201-500,390,$10M-$50M,Brazil,LATAM,AMER,LATAM,REP_LATAM_01,60,medium,100,excellent,valid_business_domain,clean,none,2023-04-28
ACC_001177,Clearpath Networks 168 Ltd,clearpathnetworks168.co.uk,seed_existing,prospect,Public Sector,Enterprise,"1,001-5,000",3242,$1B-$5B,United Kingdom,UKI,EMEA,UKI,REP_UKI_02,73,medium,100,excellent,valid_business_domain,clean,none,2023-12-08
ACC_001178,Summit Labs 426 Ltd,summitlabs426.ca,seed_existing,target_account,Education,Commercial,51-200,144,$10M-$50M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_04,64,medium,100,excellent,valid_business_domain,clean,none,2025-07-02
ACC_001179,Clearpath Solutions Inc,clearpathsolutions.ca,seed_existing,prospect,Financial Services,Mid-Market,"1,001-5,000",4959,$250M-$1B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_08,77,high,100,excellent,valid_business_domain,clean,none,2023-06-09
ACC_001180,Blue Harbor Health 367 Ltd,blueharborhealth367.ie,created_from_converted_lead,customer,Healthcare,Mid-Market,"501-1,000",696,$50M-$250M,Ireland,UKI,EMEA,UKI,REP_UKI_03,75,high,100,excellent,valid_business_domain,clean,none,2025-03-23
ACC_001181,Brightfield Retail 922,brightfieldretail922.com,seed_existing,customer,Healthcare,Commercial,"501-1,000",571,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_08,74,medium,100,excellent,valid_business_domain,clean,none,2023-04-26
ACC_001182,Clearpath Software 909,clearpathsoftware909.co.uk,seed_existing,prospect,Education,Commercial,201-500,204,$10M-$50M,United Kingdom,UKI,EMEA,UKI,REP_UKI_02,38,low,100,excellent,valid_business_domain,clean,none,2024-01-05
ACC_001183,Helio Industries 555 LLC,unknown-1182.xyz,seed_existing,prospect,Logistics,Mid-Market,201-500,348,$250M-$1B,United Arab Emirates,MEA,EMEA,MEA,REP_MEA_01,64,medium,85,good,suspicious_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-07-26
ACC_001184,Atlas Technologies 287 LLC,atlastechnologies287.com,seed_existing,prospect,Financial Services,Commercial,51-200,77,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,68,medium,100,excellent,valid_business_domain,clean,none,2023-05-22
ACC_001185,Brightfield Analytics 219 SAS,,seed_existing,prospect,Healthcare,Commercial,201-500,243,$50M-$250M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_01,64,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-03-10
ACC_001186,Clearpath Networks 124 LLC,clearpathnetworks124.com,seed_existing,former_customer,Manufacturing,Enterprise,"1,001-5,000",1590,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,75,high,100,excellent,valid_business_domain,clean,none,2023-10-21
ACC_001187,Terra DataWorks,terradataworks.com,seed_existing,prospect,Healthcare,Mid-Market,"501-1,000",639,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_04,69,medium,100,excellent,valid_business_domain,clean,none,2023-02-20
ACC_001188,Kestrel Systems 118,kestrelsystems118.com,seed_existing,customer,Manufacturing,Enterprise,"10,001+",14636,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_03,72,medium,100,excellent,valid_business_domain,clean,none,2023-01-02
ACC_001189,HarborPoint Platform 814 Ltd,harborpointplatform814.co.nz,seed_existing,target_account,Technology,Mid-Market,201-500,346,$50M-$250M,New Zealand,ANZ,APJ,ANZ,REP_ANZ_01,67,medium,100,excellent,valid_business_domain,clean,none,2023-06-09
ACC_001190,Nova Labs Ltd,novalabs.ie,seed_existing,target_account,Technology,Mid-Market,"501-1,000",828,$250M-$1B,Ireland,UKI,EMEA,UKI,REP_UKI_03,78,high,100,excellent,valid_business_domain,clean,none,2025-03-31
ACC_001191,Vector Retail 603,vectorretail603.br,seed_existing,prospect,Healthcare,Commercial,201-500,287,<$10M,Brazil,LATAM,AMER,LATAM,REP_LATAM_03,66,medium,100,excellent,valid_business_domain,clean,none,2023-02-11
ACC_001192,Blue Harbor Robotics,blueharborrobotics.de,seed_existing,former_customer,Logistics,Mid-Market,"1,001-5,000",1546,$1B-$5B,,,,,,65,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-07-08
ACC_001193,Blue Harbor Technologies 496 LLC,blueharbortechnologies496.com,seed_existing,customer,Financial Services,Enterprise,"5,001-10,000",7863,$250M-$1B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,71,medium,100,excellent,valid_business_domain,clean,none,2023-01-27
ACC_001194,Atlas Analytics 673,atlasanalytics673.com.au,seed_existing,prospect,Financial Services,Commercial,"501-1,000",543,$50M-$250M,,,,,,71,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-08-25
ACC_001195,Blue Harbor DataWorks 966 Pty Ltd,blueharbordataworks966.com.au,seed_existing,customer,Education,Mid-Market,"1,001-5,000",3951,$250M-$1B,Australia,ANZ,APJ,ANZ,REP_ANZ_02,55,medium,100,excellent,valid_business_domain,clean,none,2023-07-15
ACC_001196,Terra Software 601 LLC,terrasoftware601.com,created_from_converted_lead,prospect,Logistics,Enterprise,"5,001-10,000",6913,$250M-$1B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_08,70,medium,100,excellent,valid_business_domain,clean,none,2024-01-08
ACC_001197,Silverline DataWorks,silverlinedataworks.it,seed_existing,target_account,Healthcare,Commercial,1-50,21,$10M-$50M,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,67,medium,100,excellent,valid_business_domain,clean,none,2025-03-26
ACC_001198,Kestrel Health SA de CV,kestrelhealth.mx,seed_existing,customer,Technology,Mid-Market,"1,001-5,000",1997,$50M-$250M,Mexico,LATAM,AMER,LATAM,REP_LATAM_02,78,high,100,excellent,valid_business_domain,clean,none,2024-04-06
ACC_001199,Redvale Financial 407,redvalefinancial407.com.au,seed_existing,customer,Retail,Mid-Market,201-500,285,$1B-$5B,Australia,ANZ,APJ,ANZ,REP_ANZ_02,64,medium,100,excellent,valid_business_domain,clean,none,2023-01-17
ACC_001200,Evergreen Platform 156,evergreenplatform156.com,seed_existing,target_account,Healthcare,Commercial,201-500,244,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,77,high,100,excellent,valid_business_domain,clean,none,2023-06-08
ACC_001201,Redvale DataWorks 676,cobalteducation375.ie,seed_existing,customer,Retail,Commercial,51-200,134,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_05,70,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-11-30
ACC_001202,Terra Industries 966 LLC,terraindustries966.com,seed_existing,prospect,Financial Services,,,,,United States,North America,AMER,,,65,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2023-11-02
ACC_001203,Evergreen Logistics GmbH,evergreenlogistics.de,created_from_converted_lead,prospect,Technology,Commercial,51-200,153,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_03,57,medium,100,excellent,valid_business_domain,clean,none,2024-09-11
ACC_001204,Cobalt Robotics 702 LLC,cobaltrobotics702.com,seed_existing,target_account,Financial Services,Commercial,51-200,89,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,76,high,100,excellent,valid_business_domain,clean,none,2024-01-20
ACC_001205,Nova Health Inc,novahealth.com,created_from_converted_lead,customer,Education,,,,,United States,North America,AMER,,,79,high,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2025-03-26
ACC_001206,Blue Harbor Education 701,,seed_existing,target_account,Healthcare,Commercial,1-50,27,$10M-$50M,Australia,ANZ,APJ,ANZ,REP_ANZ_01,77,high,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-10-04
ACC_001207,Signal Platform 970 Ltd,signalplatform970.ca,seed_existing,prospect,Technology,Mid-Market,"1,001-5,000",3534,$50M-$250M,Canada,North America,AMER,AMER_MM,REP_AMER_MM_06,78,high,100,excellent,valid_business_domain,clean,none,2025-01-12
ACC_001208,Brightfield Retail 410 KK,brightfieldretail410.co.jp,seed_existing,prospect,Healthcare,Mid-Market,201-500,428,$250M-$1B,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_01,57,medium,100,excellent,valid_business_domain,clean,none,2023-04-21
ACC_001209,Apex Industries 967,apexindustries967.co.uk,created_from_converted_lead,target_account,Education,Commercial,201-500,369,$10M-$50M,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,63,medium,100,excellent,valid_business_domain,clean,none,2025-12-19
ACC_001210,Quantum Software 147,quantumsoftware147.com,seed_existing,customer,Technology,,,,,United States,North America,AMER,,,65,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2025-12-17
ACC_001211,Quantum Networks 590 Inc,quantumnetworks590.com,seed_existing,prospect,Retail,Commercial,51-200,89,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,45,low,100,excellent,valid_business_domain,clean,none,2023-10-30
ACC_001212,Kestrel Networks 554 LLC,apexsystems614.de,created_from_converted_lead,prospect,Retail,Enterprise,"1,001-5,000",4006,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_07,65,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-09-14
ACC_001213,Evergreen Labs 638,,seed_existing,target_account,Healthcare,Commercial,201-500,303,$10M-$50M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_03,73,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-01-01
ACC_001214,Kestrel Analytics 297,kestrelanalytics297.ae,seed_existing,customer,Public Sector,Commercial,201-500,389,$10M-$50M,United Arab Emirates,MEA,EMEA,MEA,REP_MEA_01,50,medium,100,excellent,valid_business_domain,clean,none,2025-12-05
ACC_001215,CloudPeak Industries 321,cloudpeakindustries321.com,created_from_converted_lead,prospect,Energy,Mid-Market,"501-1,000",746,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_04,66,medium,100,excellent,valid_business_domain,clean,none,2023-02-11
ACC_001216,Terra Energy 194 LLC,terraenergy194.com,seed_existing,prospect,Financial Services,Mid-Market,"501-1,000",954,$1B-$5B,United States,North America,AMER,AMER_MM,REP_AMER_MM_03,69,medium,100,excellent,valid_business_domain,clean,none,2023-01-03
ACC_001217,Terra Systems LLC,terrasystems.com,seed_existing,prospect,Technology,Mid-Market,"1,001-5,000",2085,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_04,76,high,100,excellent,valid_business_domain,clean,none,2023-04-17
ACC_001218,Evergreen Platform 173 SAS,evergreenplatform173.fr,seed_existing,prospect,Financial Services,Commercial,1-50,26,$10M-$50M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,64,medium,100,excellent,valid_business_domain,clean,none,2023-11-20
ACC_001219,Terra Software 511 GmbH,terrasoftware511.de,seed_existing,prospect,Technology,Enterprise,"10,001+",16580,$5B+,Germany,DACH,EMEA,DACH,REP_DACH_01,80,high,100,excellent,valid_business_domain,clean,none,2025-12-04
ACC_001220,Signal Energy 671 Inc,signalenergy671.ca,seed_existing,prospect,Manufacturing,Mid-Market,"501-1,000",817,$250M-$1B,Canada,North America,AMER,AMER_MM,REP_AMER_MM_02,72,medium,100,excellent,valid_business_domain,clean,none,2023-07-02
ACC_001221,Blue Harbor Group 960 BV,blueharborgroup960.nl,seed_existing,target_account,Logistics,Commercial,1-50,2,<$10M,Netherlands,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_01,70,medium,100,excellent,valid_business_domain,clean,none,2024-09-16
ACC_001222,Silverline Health 193,silverlinehealth193.com,created_from_converted_lead,prospect,Energy,Mid-Market,"1,001-5,000",2647,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_06,64,medium,100,excellent,valid_business_domain,clean,none,2024-12-13
ACC_001223,CloudPeak Analytics 316,,seed_existing,target_account,Financial Services,Enterprise,"5,001-10,000",5050,$1B-$5B,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_01,70,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-05-26
ACC_001224,Evergreen Labs LLC,evergreenlabs.com,seed_existing,prospect,Healthcare,Mid-Market,"1,001-5,000",2310,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_02,74,medium,100,excellent,valid_business_domain,clean,none,2025-02-05
ACC_001225,Redvale Technologies 869,redvaletechnologies869.ae,created_from_converted_lead,prospect,Technology,Commercial,51-200,123,$10M-$50M,United Arab Emirates,MEA,EMEA,MEA,REP_MEA_02,55,medium,100,excellent,valid_business_domain,clean,none,2025-12-15
ACC_001226,CloudPeak Retail 451 Pvt Ltd,cloudpeakretail451.in,seed_existing,prospect,Manufacturing,Commercial,51-200,100,$50M-$250M,India,India,APJ,INDIA,REP_INDIA_01,55,medium,100,excellent,valid_business_domain,clean,none,2024-12-26
ACC_001227,Redvale Energy 563,redvaleenergy563.com,seed_existing,prospect,Technology,,,,,United States,North America,AMER,,,73,medium,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2025-07-14
ACC_001228,Stonebridge Platform 705 GmbH,stonebridgeplatform705.de,created_from_converted_lead,customer,Logistics,Enterprise,"5,001-10,000",5742,$5B+,Germany,DACH,EMEA,DACH,REP_DACH_01,87,high,100,excellent,valid_business_domain,clean,none,2023-12-17
ACC_001229,Vector DataWorks 824,vectordataworks824.ie,seed_existing,target_account,Energy,Commercial,201-500,415,$10M-$50M,Ireland,UKI,EMEA,UKI,REP_UKI_03,81,high,100,excellent,valid_business_domain,clean,none,2024-03-22
ACC_001230,Summit Education 727 LLC,summiteducation727.com,seed_existing,customer,Technology,Enterprise,"10,001+",41864,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,75,high,100,excellent,valid_business_domain,clean,none,2025-03-18
ACC_001231,Vertex Systems AB,vertexsystems.se,seed_existing,customer,Retail,Mid-Market,"1,001-5,000",2819,$250M-$1B,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_02,52,medium,100,excellent,valid_business_domain,clean,none,2025-08-17
ACC_001232,HarborPoint Energy 655 Inc,harborpointenergy655.com,seed_existing,target_account,Manufacturing,Enterprise,"5,001-10,000",5277,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,84,high,100,excellent,valid_business_domain,clean,none,2023-01-06
ACC_001233,Quantum Systems 785 Ltd,quantumsystems785.co.uk,seed_existing,customer,Telecommunications,Mid-Market,"501-1,000",532,$250M-$1B,United Kingdom,UKI,EMEA,UKI,REP_UKI_02,77,high,100,excellent,valid_business_domain,clean,none,2024-04-20
ACC_001234,Vertex Industries 177 Ltd,vertexindustries177.ie,seed_existing,prospect,Healthcare,Commercial,1-50,34,$50M-$250M,Ireland,UKI,EMEA,UKI,REP_UKI_03,52,medium,100,excellent,valid_business_domain,clean,none,2025-05-29
ACC_001235,Stonebridge Health 211 Inc,stonebridgehealth211.com,seed_existing,customer,Technology,Mid-Market,"1,001-5,000",4716,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,75,high,100,excellent,valid_business_domain,clean,none,2023-05-05
ACC_001236,HarborPoint Group 436 Ltd,harborpointgroup436.co.uk,created_from_converted_lead,prospect,Retail,Commercial,51-200,180,<$10M,,,,,,55,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-01-22
ACC_001237,Cobalt Software 517,cobaltsoftware517.com,created_from_converted_lead,prospect,Technology,Commercial,51-200,111,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_05,52,medium,100,excellent,valid_business_domain,clean,none,2024-08-23
ACC_001238,Nova Software 744 Pvt Ltd,novasoftware744.in,seed_existing,customer,Manufacturing,Enterprise,"5,001-10,000",7488,$5B+,India,India,APJ,INDIA,REP_INDIA_02,68,medium,100,excellent,valid_business_domain,clean,none,2023-04-01
ACC_001239,Ironwood Retail 733,ironwoodretail733.co.uk,seed_existing,customer,Technology,Enterprise,"5,001-10,000",5816,$1B-$5B,United Kingdom,UKI,EMEA,UKI,REP_UKI_01,77,high,100,excellent,valid_business_domain,clean,none,2025-09-30
ACC_001240,Clearpath Systems 565 Ltd,clearpathsystems565.ca,seed_existing,prospect,Retail,Commercial,201-500,222,$50M-$250M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_04,48,low,100,excellent,valid_business_domain,clean,none,2024-02-08
ACC_001241,Kestrel Health 638,,seed_existing,former_customer,Telecommunications,Commercial,51-200,165,<$10M,Australia,ANZ,APJ,ANZ,REP_ANZ_02,63,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-05-09
ACC_001242,Stonebridge Solutions 936,stonebridgesolutions936.com,seed_existing,prospect,Technology,Mid-Market,"5,001-10,000",7143,$1B-$5B,United States,North America,AMER,AMER_MM,REP_AMER_MM_01,67,medium,100,excellent,valid_business_domain,clean,none,2024-04-13
ACC_001243,Evergreen Group,evergreengroup.fr,seed_existing,customer,Healthcare,Mid-Market,201-500,350,$250M-$1B,,,,,,75,high,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-03-16
ACC_001244,Helio Financial Inc,heliofinancial.com,created_from_converted_lead,former_customer,Education,Mid-Market,"501-1,000",672,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_06,71,medium,100,excellent,valid_business_domain,clean,none,2025-11-24
ACC_001245,Crescent Technologies 629 Inc,crescenttechnologies629.com,seed_existing,prospect,Technology,Commercial,1-50,16,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_01,54,medium,100,excellent,valid_business_domain,clean,none,2025-07-25
ACC_001246,Brightfield Energy Inc,brightfieldenergy.com,seed_existing,target_account,Manufacturing,Commercial,201-500,496,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,61,medium,100,excellent,valid_business_domain,clean,none,2024-07-19
ACC_001247,Pinnacle Industries 396,pinnacleindustries396.com,seed_existing,target_account,Retail,Mid-Market,"1,001-5,000",4265,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,73,medium,100,excellent,valid_business_domain,clean,none,2024-05-23
ACC_001248,Blue Harbor Technologies 190,blueharbortechnologies190.se,seed_existing,customer,Financial Services,Commercial,51-200,154,<$10M,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_02,75,high,100,excellent,valid_business_domain,clean,none,2025-05-05
ACC_001249,Stonebridge Networks,stonebridgenetworks.za,created_from_converted_lead,former_customer,Telecommunications,Mid-Market,"1,001-5,000",2557,$250M-$1B,South Africa,MEA,EMEA,MEA,REP_MEA_01,68,medium,100,excellent,valid_business_domain,clean,none,2025-01-20
ACC_001250,Crescent Networks 978,crescentnetworks978.com,seed_existing,customer,Manufacturing,Mid-Market,"501-1,000",861,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_02,83,high,100,excellent,valid_business_domain,clean,none,2025-12-09
ACC_001251,Quantum Retail 138 Inc,quantumretail138.com,created_from_converted_lead,prospect,Retail,Commercial,1-50,17,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_08,53,medium,100,excellent,valid_business_domain,clean,none,2024-01-01
ACC_001252,Summit Networks 609 Pty Ltd,summitnetworks609.com.au,created_from_converted_lead,customer,Technology,Commercial,51-200,128,<$10M,Australia,ANZ,APJ,ANZ,REP_ANZ_01,51,medium,100,excellent,valid_business_domain,clean,none,2023-05-04
